Individual	WeeksSinceStart	distFromPrevious
NAU109	5	0.57425630574
NAU109	6	0.622812798823
NAU109	8	0.641860125397
NAU109	9	0.63644301976
NAU110	1	0.627558171257
NAU110	2	0.632560898241
NAU110	3	0.506779363959
NAU110	4	0.559156120981
NAU110	5	0.549286791904
NAU110	6	0.572536575239
NAU110	8	0.551182169053
NAU110	9	0.620688245278
NAU121	1	0.648481794786
NAU121	2	0.64177182902
NAU121	3	0.61636660545
NAU121	5	0.601740694818
NAU121	6	0.619898551412
NAU121	8	0.652793639923
NAU121	9	0.655336403351
NAU123	1	0.635996402079
NAU123	2	0.724950005157
NAU123	3	0.699561148461
NAU123	4	0.631425176349
NAU123	5	0.656830251663
NAU123	6	0.576205333659
NAU123	8	0.637139142304
NAU123	9	0.631444835496
NAU132	1	0.731464962612
NAU132	2	0.690353415311
NAU132	3	0.370649203684
NAU132	4	0.347504302742
NAU132	5	0.365315719269
NAU132	6	0.357619736256
NAU132	8	0.385631595328
NAU132	9	0.424825427673
NAU133	1	0.459736613141
NAU133	2	0.489830443323
NAU133	3	0.496042728691
NAU133	4	0.546581667966
NAU133	7	0.535811297731
NAU133	8	0.504494220975
NAU133	9	0.537942808104
NAU134	1	0.688073872671
NAU134	2	0.677791235686
NAU134	3	0.659634276923
NAU134	4	0.605470729869
NAU134	6	0.604248534708
NAU134	8	0.589448654773
NAU136	1	0.644889458365
NAU136	2	0.579043832876
NAU136	3	0.573166814324
NAU136	5	0.613109048585
NAU136	6	0.636433163617
NAU136	8	0.67902502854
NAU147	1	0.603504706192
NAU147	3	0.639097209415
NAU147	4	0.592979170586
NAU147	5	0.693907307864
NAU147	6	0.634389052625
NAU147	9	0.555802223058
NAU148	1	0.658737893473
NAU148	2	0.672776018439
NAU148	4	0.622962951735
NAU148	5	0.598509353558
NAU148	8	0.607312235085
NAU148	9	0.642182405107
NAU149	1	0.600551009223
NAU149	2	0.55828692965
NAU149	3	0.584115025229
NAU149	4	0.506574087399
NAU149	5	0.52476402243
NAU149	7	0.579715568538
NAU149	8	0.599443608194
NAU149	9	0.598894192283
NAU150	1	0.654923438197
NAU150	2	0.607399550274
NAU150	3	0.643012622668
NAU150	4	0.633751795206
NAU150	5	0.634627316655
NAU150	7	0.623746245506
NAU150	8	0.630265638247
NAU150	9	0.570774951792
NAU154	2	0.651746207332
NAU154	3	0.573760961485
NAU154	4	0.556097086508
NAU154	5	0.582080689221
NAU154	6	0.630296544783
NAU154	9	0.585148062399
NAU155	1	0.65158594841
NAU155	2	0.679920827082
NAU155	3	0.672530553069
NAU155	4	0.569368211677
NAU155	5	0.573930208872
NAU155	6	0.727948075687
NAU155	8	0.723418090292
NAU155	9	0.603934668568
NAU157	1	0.645287672454
NAU157	2	0.663729319428
NAU157	3	0.647639391241
NAU157	4	0.639490217529
NAU157	5	0.579129630836
NAU157	6	0.592873110331
NAU157	8	0.664103320547
NAU157	9	0.695343897494
NAU160	2	0.55432770191
NAU160	3	0.556646076593
NAU160	4	0.584448772581
NAU160	5	0.545406541806
NAU160	8	0.554313899039
NAU160	9	0.586940728623
NAU164	1	0.648606380336
NAU164	2	0.650984863229
NAU164	3	0.57984138339
NAU164	4	0.577601016262
NAU164	5	0.499536067349
NAU164	6	0.561825027757
NCS203	1	0.644808325572
NCS203	2	0.680081049936
NCS203	3	0.718986483376
NCS203	5	0.652505460839
NCS203	6	0.586762466242
NCS203	7	0.736230840106
NCS203	8	0.723944353259
NCS203	9	0.623780074752
NCS204	1	0.671642955835
NCS204	2	0.637098022384
NCS204	5	0.609902363987
NCS204	6	0.657380937946
NCS204	7	0.620309737633
NCS204	9	0.496220793023
NCS210	1	0.503002637519
NCS210	2	0.495863263515
NCS210	3	0.516233392943
NCS210	5	0.486162819019
NCS210	6	0.53582134681
NCS210	7	0.537434334266
NCS210	9	0.569807050159
NCS212	1	0.64690470955
NCS212	2	0.557661708813
NCS212	3	0.523495226328
NCS212	5	0.587548630456
NCS212	6	0.582094947416
NCS212	7	0.650200494646
NCS212	9	0.634770089938
NCS213	1	0.647795454408
NCS213	2	0.631157050469
NCS213	3	0.643923555509
NCS213	5	0.64677266156
NCS213	6	0.68741731864
NCS213	7	0.71173669256
NCS214	1	0.606745783227
NCS214	2	0.595258618835
NCS214	5	0.623126738539
NCS214	6	0.653304993566
NCS214	7	0.58973010383
NCS214	8	0.579351233547
NCS214	9	0.584359215423
NCS233	1	0.591747093445
NCS233	2	0.567947811065
NCS233	3	0.509730332842
NCS233	5	0.647109278822
NCS233	6	0.630410340883
NCS233	7	0.612484861558
NCS233	8	0.606531783764
NCS233	9	0.641340658673
NCS234	1	0.635490181775
NCS234	2	0.607405870407
NCS234	3	0.60321560818
NCS234	5	0.578022047963
NCS234	6	0.607912249569
NCS234	7	0.721928577592
NCS234	8	0.63658670412
NCS243	1	0.57748348055
NCS243	2	0.577032846817
NCS243	3	0.63092944531
NCS243	5	0.591359101387
NCS243	6	0.496570274813
NCS243	8	0.533735731023
NCS243	9	0.543689853193
NCS248	1	0.600723549811
NCS248	2	0.598660624524
NCS248	3	0.609711766795
NCS248	5	0.583740846101
NCS248	6	0.602844363872
NCS248	7	0.615273488079
NCS248	8	0.59172709051
NCS248	9	0.58360876114
NCS253	1	0.601599264132
NCS253	2	0.607192800102
NCS253	3	0.577856253264
NCS253	5	0.712044268861
NCS253	6	0.563866585965
NCS253	7	0.586088729234
NCS253	8	0.585089087171
NCS253	9	0.588120721532
NCS263	1	0.6787005794
NCS263	2	0.607472897911
NCS263	5	0.609085446358
NCS263	6	0.591234119499
NCS263	7	0.647097737438
NCS263	8	0.611523847908
NCS263	9	0.593429076926
